"geographicAreaM49","measuredElement","measuredItemCPC","timePointYearsSP","Value"
"426","684","23230.02","2021",0.1
"426","684","23230.02","2022",0.1
"426","684","23230.02","2023",0.1
"426","684","23490.01","2014",2.6
"426","684","23490.01","2015",2.6
"426","684","23490.01","2016",2.6
"426","684","23490.01","2017",2.6
"426","684","23490.01","2018",2.6
"426","684","23490.01","2019",2.6
"426","684","23490.01","2020",2.6
"426","684","23490.01","2021",2.6
"426","684","23490.01","2022",2.6
"426","684","23490.01","2023",2.6
"426","684","23511.01","2014",0
"426","684","23511.01","2015",0
"426","684","23511.01","2016",0
"426","684","23511.01","2017",0
"426","684","23511.01","2018",0
"426","684","23511.01","2019",0
"426","684","23511.01","2020",0
"426","684","23511.01","2021",0
"426","684","23511.01","2022",0
"426","684","23511.01","2023",0
"426","684","23511.02","2014",0
"426","684","23511.02","2015",0
"426","684","23511.02","2016",0
"426","684","23511.02","2017",0
"426","684","23511.02","2018",0
"426","684","23511.02","2019",0
"426","684","23511.02","2020",0
"426","684","23511.02","2021",0
"426","684","23511.02","2022",0
"426","684","23511.02","2023",0
"426","684","23512","2014",0
"426","684","23512","2015",0
"426","684","23512","2016",0
"426","684","23512","2017",0
"426","684","23512","2018",0
"426","684","23512","2019",0
"426","684","23512","2020",0
"426","684","23512","2021",0
"426","684","23512","2022",0
"426","684","23512","2023",0
"426","684","2351f","2014",0
"426","684","2351f","2015",0
"426","684","2351f","2016",0
"426","684","2351f","2017",0
"426","684","2351f","2018",0
"426","684","2351f","2019",0
"426","684","2351f","2020",0
"426","684","2351f","2021",0
"426","684","2351f","2022",0
"426","684","2351f","2023",0
"426","684","23520","2014",0
"426","684","23520","2015",0
"426","684","23520","2016",0
"426","684","23520","2017",0
"426","684","23520","2018",0
"426","684","23520","2019",0
"426","684","23520","2020",0
"426","684","23520","2021",0
"426","684","23520","2022",0
"426","684","23520","2023",0
"426","684","23530","2014",0.1
"426","684","23530","2015",0.1
"426","684","23530","2016",0.1
"426","684","23530","2017",0.1
"426","684","23530","2018",0.1
"426","684","23530","2019",0.1
"426","684","23530","2020",0.1
"426","684","23530","2021",0.1
"426","684","23530","2022",0.1
"426","684","23530","2023",0.1
"426","684","23540","2014",0.1
"426","684","23540","2015",0.1
"426","684","23540","2016",0.1
"426","684","23540","2017",0.1
"426","684","23540","2018",0.1
"426","684","23540","2019",0.1
"426","684","23540","2020",0.1
"426","684","23540","2021",0.1
"426","684","23540","2022",0.1
"426","684","23540","2023",0.1
"426","684","23610.01","2014",52.3
"426","684","23610.01","2015",52.3
"426","684","23610.01","2016",52.3
"426","684","23610.01","2017",52.3
"426","684","23610.01","2018",52.3
"426","684","23610.01","2019",52.3
"426","684","23610.01","2020",52.3
"426","684","23610.01","2021",52.3
"426","684","23610.01","2022",52.3
"426","684","23610.01","2023",52.3
"426","684","23620","2014",99.8
"426","684","23620","2015",99.8
"426","684","23620","2016",99.8
"426","684","23620","2017",99.8
"426","684","23620","2018",99.8
"426","684","23620","2019",99.8
"426","684","23620","2020",99.8
"426","684","23620","2021",99.8
"426","684","23620","2022",99.8
"426","684","23620","2023",99.8
"426","684","23670.01","2014",10.6
"426","684","23670.01","2015",10.6
"426","684","23670.01","2016",10.6
"426","684","23670.01","2017",10.6
"426","684","23670.01","2018",10.6
"426","684","23670.01","2019",10.6
"426","684","23670.01","2020",10.6
"426","684","23670.01","2021",10.6
"426","684","23670.01","2022",10.6
"426","684","23670.01","2023",10.6
"426","684","23670.02","2014",0.5
"426","684","23670.02","2015",0.5
"426","684","23670.02","2016",0.5
"426","684","23670.02","2017",0.5
"426","684","23670.02","2018",0.5
"426","684","23670.02","2019",0.5
"426","684","23670.02","2020",0.5
"426","684","23670.02","2021",0.5
"426","684","23670.02","2022",0.5
"426","684","23670.02","2023",0.5
"426","684","23710","2014",1.8
"426","684","23710","2015",1.8
"426","684","23710","2016",1.8
"426","684","23710","2017",1.8
"426","684","23710","2018",1.8
"426","684","23710","2019",1.8
"426","684","23710","2020",1.8
"426","684","23710","2021",1.8
"426","684","23710","2022",1.8
"426","684","23710","2023",1.8
"426","684","23911","2014",14.2
"426","684","23911","2015",14.2
"426","684","23911","2016",14.2
"426","684","23911","2017",14.2
"426","684","23911","2018",14.2
"426","684","23911","2019",14.2
"426","684","23911","2020",14.2
"426","684","23911","2021",14.2
"426","684","23911","2022",14.2
"426","684","23911","2023",14.2
"426","684","23912.01","2014",2
"426","684","23912.01","2015",2
"426","684","23912.01","2016",2
"426","684","23912.01","2017",2
"426","684","23912.01","2018",2
"426","684","23912.01","2019",2
"426","684","23912.01","2020",2
"426","684","23912.01","2021",2
"426","684","23912.01","2022",2
"426","684","23912.01","2023",2
"426","684","23912.02","2014",0.6
"426","684","23912.02","2015",0.6
"426","684","23912.02","2016",0.6
"426","684","23912.02","2017",0.6
"426","684","23912.02","2018",0.6
"426","684","23912.02","2019",0.6
"426","684","23912.02","2020",0.6
"426","684","23912.02","2021",0.6
"426","684","23912.02","2022",0.6
"426","684","23912.02","2023",0.6
"426","684","23913","2014",3.3
"426","684","23913","2015",3.3
"426","684","23913","2016",3.3
"426","684","23913","2017",3.3
"426","684","23913","2018",3.3
"426","684","23913","2019",3.3
"426","684","23913","2020",3.3
"426","684","23913","2021",3.3
"426","684","23913","2022",3.3
"426","684","23913","2023",3.3
"426","684","23914","2014",0.1
"426","684","23914","2015",0.1
"426","684","23914","2016",0.1
"426","684","23914","2017",0.1
"426","684","23914","2018",0.1
"426","684","23914","2019",0.1
"426","684","23914","2020",0.1
"426","684","23914","2021",0.1
"426","684","23914","2022",0.1
"426","684","23914","2023",0.1
"426","684","23991.01","2014",12.6
"426","684","23991.01","2015",12.6
"426","684","23991.01","2016",12.6
"426","684","23991.01","2017",12.6
"426","684","23991.01","2018",12.6
"426","684","23991.01","2019",12.6
"426","684","23991.01","2020",12.6
"426","684","23991.01","2021",12.6
"426","684","23991.01","2022",12.6
"426","684","23991.01","2023",12.6
"426","684","23991.02","2014",0.4
"426","684","23991.02","2015",0.4
"426","684","23991.02","2016",0.4
"426","684","23991.02","2017",0.4
"426","684","23991.02","2018",0.4
"426","684","23991.02","2019",0.4
"426","684","23991.02","2020",0.4
"426","684","23991.02","2021",0.4
"426","684","23991.02","2022",0.4
"426","684","23991.02","2023",0.4
"426","684","23991.03","2014",0.2
"426","684","23991.03","2015",0.2
"426","684","23991.03","2016",0.2
"426","684","23991.03","2017",0.2
"426","684","23991.03","2018",0.2
"426","684","23991.03","2019",0.2
"426","684","23991.03","2020",0.2
"426","684","23991.03","2021",0.2
"426","684","23991.03","2022",0.2
"426","684","23991.03","2023",0.2
"426","684","23991.04","2014",5.9
"426","684","23991.04","2015",5.9
"426","684","23991.04","2016",5.9
"426","684","23991.04","2017",5.9
"426","684","23991.04","2018",5.9
"426","684","23991.04","2019",5.9
"426","684","23991.04","2020",5.9
"426","684","23991.04","2021",5.9
"426","684","23991.04","2022",5.9
"426","684","23991.04","2023",5.9
"426","684","23993.01","2014",0
"426","684","23993.01","2015",0
"426","684","23993.01","2016",0
"426","684","23993.01","2017",0
"426","684","23993.01","2018",0
"426","684","23993.01","2019",0
"426","684","23993.01","2020",0
"426","684","23993.01","2021",0
"426","684","23993.01","2022",0
"426","684","23993.01","2023",0
"426","684","23993.02","2014",14.4
"426","684","23993.02","2015",14.4
"426","684","23993.02","2016",14.4
"426","684","23993.02","2017",14.4
"426","684","23993.02","2018",14.4
"426","684","23993.02","2019",14.4
"426","684","23993.02","2020",14.4
"426","684","23993.02","2021",14.4
"426","684","23993.02","2022",14.4
"426","684","23993.02","2023",14.4
"426","684","23993.03","2014",34.7
"426","684","23993.03","2015",34.7
"426","684","23993.03","2016",34.7
"426","684","23993.03","2017",34.7
"426","684","23993.03","2018",34.7
"426","684","23993.03","2019",34.7
"426","684","23993.03","2020",34.7
"426","684","23993.03","2021",34.7
"426","684","23993.03","2022",34.7
"426","684","23993.03","2023",34.7
"426","684","23995.01","2014",0.1
"426","684","23995.01","2015",0.1
"426","684","23995.01","2016",0.1
"426","684","23995.01","2017",0.1
"426","684","23995.01","2018",0.1
"426","684","23995.01","2019",0.1
"426","684","23995.01","2020",0.1
"426","684","23995.01","2021",0.1
"426","684","23995.01","2022",0.1
"426","684","23995.01","2023",0.1
"426","684","23995.02","2014",6.9
"426","684","23995.02","2015",6.9
"426","684","23995.02","2016",6.9
"426","684","23995.02","2017",6.9
"426","684","23995.02","2018",6.9
"426","684","23995.02","2019",6.9
"426","684","23995.02","2020",6.9
"426","684","23995.02","2021",6.9
"426","684","23995.02","2022",6.9
"426","684","23995.02","2023",6.9
"426","684","23995.03","2014",16.8
"426","684","23995.03","2015",16.8
"426","684","23995.03","2016",16.8
"426","684","23995.03","2017",16.8
"426","684","23995.03","2018",16.8
"426","684","23995.03","2019",16.8
"426","684","23995.03","2020",16.8
"426","684","23995.03","2021",16.8
"426","684","23995.03","2022",16.8
"426","684","23995.03","2023",16.8
"426","684","23999.01","2014",0
"426","684","23999.01","2015",0
"426","684","23999.01","2016",0
"426","684","23999.01","2017",0
"426","684","23999.01","2018",0
"426","684","23999.01","2019",0
"426","684","23999.01","2020",0
"426","684","23999.01","2021",0
"426","684","23999.01","2022",0
"426","684","23999.01","2023",0
"426","684","23999.02","2014",0.8
"426","684","23999.02","2015",0.8
"426","684","23999.02","2016",0.8
"426","684","23999.02","2017",0.8
"426","684","23999.02","2018",0.8
"426","684","23999.02","2019",0.8
"426","684","23999.02","2020",0.8
"426","684","23999.02","2021",0.8
"426","684","23999.02","2022",0.8
"426","684","23999.02","2023",0.8
"426","684","23999.03","2014",5.1
"426","684","23999.03","2015",5.1
"426","684","23999.03","2016",5.1
"426","684","23999.03","2017",5.1
"426","684","23999.03","2018",5.1
"426","684","23999.03","2019",5.1
"426","684","23999.03","2020",5.1
"426","684","23999.03","2021",5.1
"426","684","23999.03","2022",5.1
"426","684","23999.03","2023",5.1
"426","684","2413","2014",2.2
"426","684","2413","2015",2.2
"426","684","2413","2016",2.2
"426","684","2413","2017",2.2
"426","684","2413","2018",2.2
"426","684","2413","2019",2.2
"426","684","2413","2020",2.2
"426","684","2413","2021",2.2
"426","684","2413","2022",2.2
"426","684","2413","2023",2.2
"426","684","24212.01","2014",0.2
"426","684","24212.01","2015",0.2
"426","684","24212.01","2016",0.2
"426","684","24212.01","2017",0.2
"426","684","24212.01","2018",0.2
"426","684","24212.01","2019",0.2
"426","684","24212.01","2020",0.2
"426","684","24212.01","2021",0.2
"426","684","24212.01","2022",0.2
"426","684","24212.01","2023",0.2
"426","684","24212.02","2014",0
"426","684","24212.02","2015",0
"426","684","24212.02","2016",0
"426","684","24212.02","2017",0
"426","684","24212.02","2018",0
"426","684","24212.02","2019",0
"426","684","24212.02","2020",0
"426","684","24212.02","2021",0
"426","684","24212.02","2022",0
"426","684","24212.02","2023",0
"426","684","24220","2014",0
"426","684","24220","2015",0
"426","684","24220","2016",0
"426","684","24220","2017",0
"426","684","24220","2018",0
"426","684","24220","2019",0
"426","684","24220","2020",0
"426","684","24220","2021",0
"426","684","24220","2022",0
"426","684","24220","2023",0
"426","684","24230.01","2014",0
"426","684","24230.01","2015",0
"426","684","24230.01","2016",0
"426","684","24230.01","2017",0
"426","684","24230.01","2018",0
"426","684","24230.01","2019",0
"426","684","24230.01","2020",0
"426","684","24230.01","2021",0
"426","684","24230.01","2022",0
"426","684","24230.01","2023",0
"426","684","24230.02","2014",0
"426","684","24230.02","2015",0
"426","684","24230.02","2016",0
"426","684","24230.02","2017",0
"426","684","24230.02","2018",0
"426","684","24230.02","2019",0
"426","684","24230.02","2020",0
"426","684","24230.02","2021",0
"426","684","24230.02","2022",0
"426","684","24230.02","2023",0
"426","684","24230.03","2014",0
"426","684","24230.03","2015",0
"426","684","24230.03","2016",0
"426","684","24230.03","2017",0
"426","684","24230.03","2018",0
"426","684","24230.03","2019",0
"426","684","24230.03","2020",0
"426","684","24230.03","2021",0
"426","684","24230.03","2022",0
"426","684","24230.03","2023",0
"426","684","24310.01","2014",0
"426","684","24310.01","2015",0
"426","684","24310.01","2016",0
"426","684","24310.01","2017",0
"426","684","24310.01","2018",0
"426","684","24310.01","2019",0
"426","684","24310.01","2020",0
"426","684","24310.01","2021",0
"426","684","24310.01","2022",0
"426","684","24310.01","2023",0
"426","684","24310.02","2014",0
"426","684","24310.02","2015",0
"426","684","24310.02","2016",0
"426","684","24310.02","2017",0
"426","684","24310.02","2018",0
"426","684","24310.02","2019",0
"426","684","24310.02","2020",0
"426","684","24310.02","2021",0
"426","684","24310.02","2022",0
"426","684","24310.02","2023",0
"426","684","24310.03","2014",0
"426","684","24310.03","2015",0
"426","684","24310.03","2016",0
"426","684","24310.03","2017",0
"426","684","24310.03","2018",0
"426","684","24310.03","2019",0
"426","684","24310.03","2020",0
"426","684","24310.03","2021",0
"426","684","24310.03","2022",0
"426","684","24310.03","2023",0
"426","684","24310.04","2014",0
"426","684","24310.04","2015",0
"426","684","24310.04","2016",0
"426","684","24310.04","2017",0
"426","684","24310.04","2018",0
"426","684","24310.04","2019",0
"426","684","24310.04","2020",0
"426","684","24310.04","2021",0
"426","684","24310.04","2022",0
"426","684","24310.04","2023",0
"426","684","24320","2014",1.8
"426","684","24320","2015",1.8
"426","684","24320","2016",1.8
"426","684","24320","2017",1.8
"426","684","24320","2018",1.8
"426","684","24320","2019",1.8
"426","684","24320","2020",1.8
"426","684","24320","2021",1.8
"426","684","24320","2022",1.8
"426","684","24320","2023",1.8
"426","684","24490","2014",0
"426","684","24490","2015",0
"426","684","24490","2016",0
"426","684","24490","2017",0
"426","684","24490","2018",0
"426","684","24490","2019",0
"426","684","24490","2020",0
"426","684","24490","2021",0
"426","684","24490","2022",0
"426","684","24490","2023",0
"426","684","39120.01","2014",4.7
"426","684","39120.01","2015",4.7
"426","684","39120.01","2016",4.7
"426","684","39120.01","2017",4.7
"426","684","39120.01","2018",4.7
"426","684","39120.01","2019",4.7
"426","684","39120.01","2020",4.7
"426","684","39120.01","2021",4.7
"426","684","39120.01","2022",4.7
"426","684","39120.01","2023",4.7
"426","684","39120.02","2014",20.4
"426","684","39120.02","2015",20.4
"426","684","39120.02","2016",20.4
"426","684","39120.02","2017",20.4
"426","684","39120.02","2018",20.4
"426","684","39120.02","2019",20.4
"426","684","39120.02","2020",20.4
"426","684","39120.02","2021",20.4
"426","684","39120.02","2022",20.4
"426","684","39120.02","2023",20.4
"426","684","39120.03","2014",4.7
"426","684","39120.03","2015",4.7
"426","684","39120.03","2016",4.7
"426","684","39120.03","2017",4.7
"426","684","39120.03","2018",4.7
"426","684","39120.03","2019",4.7
"426","684","39120.03","2020",4.7
"426","684","39120.03","2021",4.7
"426","684","39120.03","2022",4.7
"426","684","39120.03","2023",4.7
"426","684","39120.04","2014",0.9
"426","684","39120.04","2015",0.9
"426","684","39120.04","2016",0.9
"426","684","39120.04","2017",0.9
"426","684","39120.04","2018",0.9
"426","684","39120.04","2019",0.9
"426","684","39120.04","2020",0.9
"426","684","39120.04","2021",0.9
"426","684","39120.04","2022",0.9
"426","684","39120.04","2023",0.9
"426","684","39120.05","2014",4.7
"426","684","39120.05","2015",4.7
"426","684","39120.05","2016",4.7
"426","684","39120.05","2017",4.7
"426","684","39120.05","2018",4.7
"426","684","39120.05","2019",4.7
"426","684","39120.05","2020",4.7
"426","684","39120.05","2021",4.7
"426","684","39120.05","2022",4.7
"426","684","39120.05","2023",4.7
"426","684","39120.06","2014",6.5
"426","684","39120.06","2015",6.5
"426","684","39120.06","2016",6.5
"426","684","39120.06","2017",6.5
"426","684","39120.06","2018",6.5
"426","684","39120.06","2019",6.5
"426","684","39120.06","2020",6.5
"426","684","39120.06","2021",6.5
"426","684","39120.06","2022",6.5
"426","684","39120.06","2023",6.5
"426","684","39120.07","2014",4.7
"426","684","39120.07","2015",4.7
"426","684","39120.07","2016",4.7
