"measuredElementSuaFbs","timePointYears","geographicAreaM49","measuredItemFbsSua","Value","flagObservationStatus","flagMethod"
"5610","2020","426","S2805",8763.4646,"I","s"
"5071","2020","426","S2805",0,"I","s"
"664","2020","426","S2805",32.8495788675159,"I","s"
"674","2020","426","S2805",0.611754890206707,"I","s"
"684","2020","426","S2805",0.0643751694368944,"I","s"
"5166","2020","426","S2805",76.4910000000018,"I","s"
"261","2020","426","S2805",26806.5760056,"I","s"
"271","2020","426","S2805",499.216566132,"I","s"
"281","2020","426","S2805",52.532724372,"I","s"
"5910","2020","426","S2848",10.656261,"I","s"
"5520","2020","426","S2848",11105.4449,"I","s"
"5141","2020","426","S2848",159255.509127,"I","s"
"5610","2020","426","S2848",5421.929,"I","s"
"5016","2020","426","S2848",8383.652045,"I","s"
"5510","2020","426","S2848",173333.333333,"I","s"
"5071","2020","426","S2848",0,"I","s"
"664","2020","426","S2848",141.224765906031,"I","s"
"674","2020","426","S2848",8.13255466253777,"I","s"
"684","2020","426","S2848",7.13588830334575,"I","s"
"5166","2020","426","S2848",0,"I","s"
"261","2020","426","S2848",115245.08233123,"I","s"
"271","2020","426","S2848",6636.491309683,"I","s"
"281","2020","426","S2848",5823.171522003,"I","s"
"5910","2020","426","S2899",376.160324,"I","s"
"5141","2020","426","S2899",5378.267944,"I","s"
"5610","2020","426","S2899",5754.428268,"I","s"
"5071","2020","426","S2899",0,"I","s"
"664","2020","426","S2899",2.70218297009146,"I","s"
"674","2020","426","S2899",0.0790882820514575,"I","s"
"684","2020","426","S2899",0.0329534508547739,"I","s"
"5166","2020","426","S2899",-0.000000000000909494701772928,"I","s"
"261","2020","426","S2899",2205.08985704,"I","s"
"271","2020","426","S2899",64.539215328,"I","s"
"281","2020","426","S2899",26.89133972,"I","s"
"664","2020","426","S2901",1808.99359979107,"I","s"
"674","2020","426","S2901",53.107525405143,"I","s"
"684","2020","426","S2901",35.1229710764956,"I","s"
"261","2020","426","S2901",1476211.4492249,"I","s"
"271","2020","426","S2901",43337.874192661,"I","s"
"281","2020","426","S2901",28661.755375976,"I","s"
"5910","2020","426","S2903",58279.987344041,"I","s"
"5520","2020","426","S2903",15460.741253,"I","s"
"5141","2020","426","S2903",633258.124936893,"I","s"
"5610","2020","426","S2903",461435.862989626,"I","s"
"5165","2020","426","S2903",158.990814942757,"I","s"
"5016","2020","426","S2903",23389.82209,"I","s"
"5510","2020","426","S2903",246530.614805,"I","s"
"5525","2020","426","S2903",1899.93156,"I","s"
"5071","2020","426","S2903",-26049.202635,"I","s"
"664","2020","426","S2903",1565.7093385126,"I","s"
"674","2020","426","S2903",36.8958330617345,"I","s"
"684","2020","426","S2903",20.9427298831284,"I","s"
"261","2020","426","S2903",1277681.71868468,"I","s"
"271","2020","426","S2903",30108.481976229,"I","s"
"281","2020","426","S2903",17090.108906449,"I","s"
"5910","2020","426","S2905",57025.4837339771,"I","s"
"5520","2020","426","S2905",11090.127285,"I","s"
"5141","2020","426","S2905",292630.371518389,"I","s"
"5610","2020","426","S2905",315884.731609058,"I","s"
"5165","2020","426","S2905",158.990814942757,"I","s"
"5016","2020","426","S2905",9862.765431,"I","s"
"5510","2020","426","S2905",28707.2262,"I","s"
"5525","2020","426","S2905",1396.911878,"I","s"
"5071","2020","426","S2905",-29594.068577,"I","s"
"664","2020","426","S2905",1135.28594673556,"I","s"
"674","2020","426","S2905",30.1683250890164,"I","s"
"684","2020","426","S2905",9.83771781748526,"I","s"
"261","2020","426","S2905",926438.93981091,"I","s"
"271","2020","426","S2905",24618.565209677,"I","s"
"281","2020","426","S2905",8027.972944787,"I","s"
"5910","2020","426","S2907",1.513,"I","s"
"5520","2020","426","S2907",1011.353123,"I","s"
"5141","2020","426","S2907",119845.732727,"I","s"
"5610","2020","426","S2907",6803.614,"I","s"
"5016","2020","426","S2907",9390.178403,"I","s"
"5510","2020","426","S2907",127299.148347,"I","s"
"5071","2020","426","S2907",3853.985094,"I","s"
"664","2020","426","S2907",98.499789882734,"I","s"
"674","2020","426","S2907",2.3481537138406,"I","s"
"684","2020","426","S2907",0.14650297569756,"I","s"
"261","2020","426","S2907",80379.78552712,"I","s"
"271","2020","426","S2907",1916.187761699,"I","s"
"281","2020","426","S2907",119.55231356,"I","s"
"5910","2020","426","S2908",40.05,"I","s"
"5141","2020","426","S2908",0,"I","s"
"5610","2020","426","S2908",0.121,"I","s"
"664","2020","426","S2908",0,"I","s"
"674","2020","426","S2908",0,"I","s"
"684","2020","426","S2908",0,"I","s"
"261","2020","426","S2908",0,"I","s"
"271","2020","426","S2908",0,"I","s"
"281","2020","426","S2908",0,"I","s"
"5910","2020","426","S2909",48.864402,"I","s"
"5520","2020","426","S2909",0,"I","s"
"5141","2020","426","S2909",54075.733298,"I","s"
"5610","2020","426","S2909",54361.487,"I","s"
"5071","2020","426","S2909",236.8893,"I","s"
"664","2020","426","S2909",117.031176046226,"I","s"
"674","2020","426","S2909",0.00133442205015955,"I","s"
"684","2020","426","S2909",0,"I","s"
"261","2020","426","S2909",95502.14108864,"I","s"
"271","2020","426","S2909",1.088942,"I","s"
"281","2020","426","S2909",0,"I","s"
"5910","2020","426","S2911",30.643,"I","s"
"5520","2020","426","S2911",3320.214202,"I","s"
"5141","2020","426","S2911",5664.577547,"I","s"
"5610","2020","426","S2911",5406.63,"I","s"
"5016","2020","426","S2911",194.578178,"I","s"
"5510","2020","426","S2911",3698,"I","s"
"5525","2020","426","S2911",503.019682,"I","s"
"5071","2020","426","S2911",-608.402609,"I","s"
"664","2020","426","S2911",23.4390740524236,"I","s"
"674","2020","426","S2911",1.51470981135674,"I","s"
"684","2020","426","S2911",0.103153328048933,"I","s"
"261","2020","426","S2911",19127.22603298,"I","s"
"271","2020","426","S2911",1236.064055747,"I","s"
"281","2020","426","S2911",84.177259615,"I","s"
"5910","2020","426","S2912",0.111,"I","s"
"5141","2020","426","S2912",120.835,"I","s"
"5610","2020","426","S2912",120.946,"I","s"
"5071","2020","426","S2912",0,"I","s"
"664","2020","426","S2912",0.642769397483308,"I","s"
"674","2020","426","S2912",0.0161893549425718,"I","s"
"684","2020","426","S2912",0.0591029040301322,"I","s"
"261","2020","426","S2912",524.52565,"I","s"
"271","2020","426","S2912",13.211164,"I","s"
"281","2020","426","S2912",48.230344,"I","s"
"5910","2020","426","S2913",1.392424,"I","s"
"5520","2020","426","S2913",16.207643,"I","s"
"5141","2020","426","S2913",1138.450933,"I","s"
"5610","2020","426","S2913",1158.839227,"I","s"
"5071","2020","426","S2913",0,"I","s"
"664","2020","426","S2913",6.12105356210267,"I","s"
"674","2020","426","S2913",0.288449864998527,"I","s"
"684","2020","426","S2913",0.508668467147063,"I","s"
"261","2020","426","S2913",4995.0256047,"I","s"
"271","2020","426","S2913",235.386677591,"I","s"
"281","2020","426","S2913",415.093903676,"I","s"
"5910","2020","426","S2914",31.565,"I","s"
"5141","2020","426","S2914",7907.329,"I","s"
"5610","2020","426","S2914",7921.924,"I","s"
"5510","2020","426","S2914",0.73,"I","s"
"5071","2020","426","S2914",0,"I","s"
"664","2020","426","S2914",81.7918002682644,"I","s"
"674","2020","426","S2914",0.0141497004548511,"I","s"
"684","2020","426","S2914",9.2419074380802,"I","s"
"261","2020","426","S2914",66745.3948,"I","s"
"271","2020","426","S2914",11.546724,"I","s"
"281","2020","426","S2914",7541.76774,"I","s"
"5910","2020","426","S2918",52.792,"I","s"
"5141","2020","426","S2918",52176.203826,"I","s"
"5610","2020","426","S2918",21833.71295,"I","s"
"5016","2020","426","S2918",2660.446953,"I","s"
"5510","2020","426","S2918",33055.735308,"I","s"
"5071","2020","426","S2918",0,"I","s"
"664","2020","426","S2918",15.6750336095984,"I","s"
"674","2020","426","S2918",0.914503412225089,"I","s"
"684","2020","426","S2918",0.141545078838628,"I","s"
"261","2020","426","S2918",12791.45713072,"I","s"
"271","2020","426","S2918",746.271522264,"I","s"
"281","2020","426","S2918",115.506470552,"I","s"
"5910","2020","426","S2919",467.499,"I","s"
"5141","2020","426","S2919",25937.1595226744,"I","s"
"5610","2020","426","S2919",11917.5266976744,"I","s"
"5016","2020","426","S2919",1281.853125,"I","s"
"5510","2020","426","S2919",15358.64495,"I","s"
"5071","2020","426","S2919",0,"I","s"
"664","2020","426","S2919",15.963893139403,"I","s"
"674","2020","426","S2919",0.163436594936752,"I","s"
"684","2020","426","S2919",0.144772203754467,"I","s"
"261","2020","426","S2919",13027.17811125,"I","s"
"271","2020","426","S2919",133.370827125,"I","s"
"281","2020","426","S2919",118.139934125,"I","s"
"5910","2020","426","S2922",112.97504306383,"I","s"
"5520","2020","426","S2922",22.839,"I","s"
"5141","2020","426","S2922",1771.49418082979,"I","s"
"5610","2020","426","S2922",1907.30822389362,"I","s"
"5071","2020","426","S2922",0,"I","s"
"664","2020","426","S2922",4.71091757110769,"I","s"
"674","2020","426","S2922",0.224763222963757,"I","s"
"684","2020","426","S2922",0.346450561341697,"I","s"
"261","2020","426","S2922",3844.29798736,"I","s"
"271","2020","426","S2922",183.415819239,"I","s"
"281","2020","426","S2922",282.71757584,"I","s"
"5910","2020","426","S2923",34.251417,"I","s"
"5141","2020","426","S2923",1846.08744,"I","s"
"5610","2020","426","S2923",1942.733014,"I","s"
"5071","2020","426","S2923",62.394157,"I","s"
"664","2020","426","S2923",7.37250551713494,"I","s"
"674","2020","426","S2923",0.247064959977813,"I","s"
"684","2020","426","S2923",0.268231585834091,"I","s"
"261","2020","426","S2923",6016.26067396,"I","s"
"271","2020","426","S2923",201.614932559,"I","s"
"281","2020","426","S2923",218.887749574,"I","s"
"5910","2020","426","S2924",53.409,"I","s"
"5141","2020","426","S2924",61622.043,"I","s"
"5610","2020","426","S2924",23274.744,"I","s"
"5510","2020","426","S2924",38411.13,"I","s"
"5071","2020","426","S2924",0,"I","s"
"664","2020","426","S2924",42.2957962771128,"I","s"
"674","2020","426","S2924",0.330076393389812,"I","s"
"684","2020","426","S2924",0,"I","s"
"261","2020","426","S2924",34515.06889,"I","s"
"271","2020","426","S2924",269.355597,"I","s"
"281","2020","426","S2924",0,"I","s"
"5910","2020","426","S2928",379.438324,"I","s"
"5141","2020","426","S2928",8522.106944,"I","s"
"5610","2020","426","S2928",8901.545268,"I","s"
"5071","2020","426","S2928",0,"I","s"
"664","2020","426","S2928",16.8795824534484,"I","s"
"674","2020","426","S2928",0.664676521581417,"I","s"
"684","2020","426","S2928",0.144677522870358,"I","s"
"261","2020","426","S2928",13774.41737704,"I","s"
"271","2020","426","S2928",542.402743328,"I","s"
"281","2020","426","S2928",118.06267072,"I","s"
"5910","2020","426","S2941",47.039261,"I","s"
"5520","2020","426","S2941",11115.895977,"I","s"
"5141","2020","426","S2941",202017.255906,"I","s"
"5610","2020","426","S2941",36186.646,"I","s"
"5165","2020","426","S2941",2.144,"I","s"
"5016","2020","426","S2941",8582.706741,"I","s"
"5510","2020","426","S2941",185789.125594,"I","s"
"5525","2020","426","S2941",108.692909,"I","s"
"5071","2020","426","S2941",128.4808,"I","s"
"664","2020","426","S2941",243.284261278473,"I","s"
"674","2020","426","S2941",16.2116923434085,"I","s"
"684","2020","426","S2941",14.1802411933672,"I","s"
"261","2020","426","S2941",198529.73054022,"I","s"
"271","2020","426","S2941",13229.392216432,"I","s"
"281","2020","426","S2941",11571.646469527,"I","s"
"5910","2020","426","S2943",0.803,"I","s"
"5141","2020","426","S2943",25194.77843,"I","s"
"5610","2020","426","S2943",15093.808,"I","s"
"5510","2020","426","S2943",10230.25423,"I","s"
"5071","2020","426","S2943",128.4808,"I","s"
"664","2020","426","S2943",68.5293609453277,"I","s"
"674","2020","426","S2943",4.49020289837018,"I","s"
"684","2020","426","S2943",5.43884727561252,"I","s"
"261","2020","426","S2943",55922.71152714,"I","s"
"271","2020","426","S2943",3664.185947746,"I","s"
"281","2020","426","S2943",4438.317868992,"I","s"
"5910","2020","426","S2945",7.621,"I","s"
"5141","2020","426","S2945",15636.458833,"I","s"
"5610","2020","426","S2945",15133.935,"I","s"
"5016","2020","426","S2945",87.72803,"I","s"
"5510","2020","426","S2945",597.872863,"I","s"
"664","2020","426","S2945",24.897710530458,"I","s"
"674","2020","426","S2945",3.41482300254281,"I","s"
"684","2020","426","S2945",0.730632761338719,"I","s"
"261","2020","426","S2945",20317.53199613,"I","s"
"271","2020","426","S2945",2786.632752052,"I","s"
"281","2020","426","S2945",596.225684597,"I","s"
"5910","2020","426","S2946",27.879,"I","s"
"5520","2020","426","S2946",10.451077,"I","s"
"5141","2020","426","S2946",684.262089,"I","s"
"5610","2020","426","S2946",493.391,"I","s"
"5165","2020","426","S2946",2.144,"I","s"
"5016","2020","426","S2946",26.45711,"I","s"
"5510","2020","426","S2946",231.358276,"I","s"
"5071","2020","426","S2946",0,"I","s"
"664","2020","426","S2946",6.71357907996864,"I","s"
"674","2020","426","S2946",0.0131577217701252,"I","s"
"684","2020","426","S2946",0.743350868632635,"I","s"
"261","2020","426","S2946",5478.55023051,"I","s"
"271","2020","426","S2946",10.737229543,"I","s"
"281","2020","426","S2946",606.604171067,"I","s"
"5910","2020","426","S2948",10.656261,"I","s"
"5520","2020","426","S2948",11105.4449,"I","s"
"5141","2020","426","S2948",159255.509127,"I","s"
"5610","2020","426","S2948",5421.929,"I","s"
"5016","2020","426","S2948",8383.652045,"I","s"
"5510","2020","426","S2948",173333.333333,"I","s"
"5071","2020","426","S2948",0,"I","s"
"664","2020","426","S2948",141.224765906031,"I","s"
"674","2020","426","S2948",8.13255466253777,"I","s"
"684","2020","426","S2948",7.13588830334575,"I","s"
"261","2020","426","S2948",115245.08233123,"I","s"
"271","2020","426","S2948",6636.491309683,"I","s"
"281","2020","426","S2948",5823.171522003,"I","s"
"5910","2020","426","S2949",0.08,"I","s"
"5141","2020","426","S2949",1246.247427,"I","s"
"5610","2020","426","S2949",43.583,"I","s"
"5016","2020","426","S2949",84.869556,"I","s"
"5510","2020","426","S2949",1396.306892,"I","s"
"5525","2020","426","S2949",108.692909,"I","s"
"5071","2020","426","S2949",0,"I","s"
"664","2020","426","S2949",1.91884481668701,"I","s"
"674","2020","426","S2949",0.160954058187619,"I","s"
"684","2020","426","S2949",0.131521984437598,"I","s"
"261","2020","426","S2949",1565.85445521,"I","s"
"271","2020","426","S2949",131.344977408,"I","s"
"281","2020","426","S2949",107.327222868,"I","s"
"5910","2021","426","S2511",22616.3048367647,"I","s"
"5520","2021","426","S2511",2798.014948,"I","s"
"5141","2021","426","S2511",62377.5046035,"I","s"
"5610","2021","426","S2511",76946.3337000686,"I","s"
"5016","2021","426","S2511",2962.763387,"I","s"
"5510","2021","426","S2511",2395,"I","s"
"5525","2021","426","S2511",169.735983,"I","s"
"5071","2021","426","S2511",-5343.907442,"I","s"
"664","2021","426","S2511",234.166467239355,"I","s"
"674","2021","426","S2511",6.56518365621018,"I","s"
"684","2021","426","S2511",0.808337761648214,"I","s"
"5166","2021","426","S2511",-6239.08261619608,"I","s"
"261","2021","426","S2511",193295.7147385,"I","s"
"271","2021","426","S2511",5419.315080325,"I","s"
"281","2021","426","S2511",667.252776326,"I","s"
"5910","2021","426","S2513",0.048,"I","s"
"5520","2021","426","S2513",0.398827,"I","s"
"5141","2021","426","S2513",233.118925100057,"I","s"
"5023","2021","426","S2513",6000,"I","s"
"5610","2021","426","S2513",4399.609,"I","s"
"5016","2021","426","S2513",13.6479,"I","s"
"5510","2021","426","S2513",305.019102,"I","s"
"5525","2021","426","S2513",60.019212,"I","s"
"5071","2021","426","S2513",-1602.601126,"I","s"
"664","2021","426","S2513",0.687557548775394,"I","s"
"674","2021","426","S2513",0.018967104793804,"I","s"
"684","2021","426","S2513",0.00217331409095671,"I","s"
"5166","2021","426","S2513",0,"I","s"
"261","2021","426","S2513",567.5532,"I","s"
"271","2021","426","S2513",15.65664,"I","s"
"281","2021","426","S2513",1.79399,"I","s"
"5910","2021","426","S2514",2398.30135117334,"I","s"
"5520","2021","426","S2514",2132.937158,"I","s"
"5141","2021","426","S2514",212606.499882222,"I","s"
"5610","2021","426","S2514",150370.746531085,"I","s"
"5165","2021","426","S2514",137.40896435622,"I","s"
"5016","2021","426","S2514",4022.08898,"I","s"
"5510","2021","426","S2514",88553,"I","s"
"5525","2021","426","S2514",6716.87881,"I","s"
"5071","2021","426","S2514",10909.631385,"I","s"
"664","2021","426","S2514",818.354703016464,"I","s"
"674","2021","426","S2514",21.5603447451583,"I","s"
"684","2021","426","S2514",8.81738445811303,"I","s"
"5166","2021","426","S2514",0.000000333297066390514,"I","s"
"261","2021","426","S2514",675521.38909578,"I","s"
"271","2021","426","S2514",17797.263189114,"I","s"
"281","2021","426","S2514",7278.423127992,"I","s"
"5520","2021","426","S2516",4.058391,"I","s"
"5141","2021","426","S2516",453.438372556841,"I","s"
"5610","2021","426","S2516",162.739965696051,"I","s"
"5016","2021","426","S2516",20.617677,"I","s"
"5510","2021","426","S2516",332.438876,"I","s"
"5525","2021","426","S2516",17.067884,"I","s"
"5071","2021","426","S2516",0,"I","s"
"664","2021","426","S2516",1.08517879599739,"I","s"
"674","2021","426","S2516",0.0347036873846882,"I","s"
"684","2021","426","S2516",0.0203815306862454,"I","s"
"5166","2021","426","S2516",-0.00348286078985893,"I","s"
"261","2021","426","S2516",895.77476,"I","s"
"271","2021","426","S2516",28.646604,"I","s"
"281","2021","426","S2516",16.824196,"I","s"
"5520","2021","426","S2517",0.017427,"I","s"
"5141","2021","426","S2517",0.108573,"I","s"
"5610","2021","426","S2517",0.126,"I","s"
"664","2021","426","S2517",0.000447201480895269,"I","s"
"674","2021","426","S2517",0.0000127583951902474,"I","s"
"684","2021","426","S2517",0.00000394589541966414,"I","s"
"5166","2021","426","S2517",0,"I","s"
"261","2021","426","S2517",0.3691482,"I","s"
"271","2021","426","S2517",0.010531581,"I","s"
"281","2021","426","S2517",0.00325719,"I","s"
"5910","2021","426","S2518",0.01,"I","s"
"5520","2021","426","S2518",4740.258536,"I","s"
"5141","2021","426","S2518",6485.87058823529,"I","s"
"5023","2021","426","S2518",1144.69246924692,"I","s"
"5610","2021","426","S2518",40.439,"I","s"
"5016","2021","426","S2518",263.580706,"I","s"
"5510","2021","426","S2518",6735,"I","s"
"5525","2021","426","S2518",141.025502,"I","s"
"5071","2021","426","S2518",-6000,"I","s"
"664","2021","426","S2518",23.0413954556864,"I","s"
"674","2021","426","S2518",0.714617192393751,"I","s"
"684","2021","426","S2518",0.213717291183178,"I","s"
